File............:   - JUL,18.2025

System..........:  
Temperature.....:  0.1 +-0.0 C
Time............:  13:13:45-13:14:02
Slewrate........:  500mV/s
Comment.........:  
                   
                   
                   
                   
Electr.area/sqcm:  
                    
Cyclic voltammogram

Lines:   5250
Columns: 3

Number    Time/s    Potential/V   Current/A 
107           0.3       0.000     -2.368e-05
108           0.3       0.000     -2.378e-05
109           0.3       0.000     -2.345e-05
110           0.3       0.000     -2.344e-05
111           0.4       0.000     -2.372e-05
112           0.4       0.000     -2.337e-05
113           0.4       0.000     -2.373e-05
114           0.4       0.000     -2.358e-05
115           0.4       0.000     -2.365e-05
116           0.4       0.000     -2.363e-05
117           0.4       0.000     -2.338e-05
118           0.4       0.000     -2.350e-05
119           0.4       0.000     -2.352e-05
120           0.4       0.000     -2.335e-05
121           0.4       0.000     -2.357e-05
122           0.4       0.000     -2.358e-05
123           0.4       0.000     -2.297e-05
124           0.4       0.000     -2.342e-05
125           0.4       0.000     -2.334e-05
126           0.4       0.000     -2.286e-05
127           0.4       0.000     -2.391e-05
128           0.4       0.000     -2.336e-05
129           0.4       0.000     -2.322e-05
130           0.4       0.000     -2.340e-05
131           0.4       0.000     -2.334e-05
132           0.4       0.000     -2.349e-05
133           0.4       0.000     -2.349e-05
134           0.4       0.000     -2.322e-05
135           0.4       0.000     -2.342e-05
136           0.4       0.000     -2.366e-05
137           0.4       0.000     -2.323e-05
138           0.4       0.000     -2.274e-05
139           0.4       0.000     -2.309e-05
140           0.4       0.000     -2.290e-05
141           0.4       0.000     -2.303e-05
142           0.5       0.000     -2.350e-05
143           0.5       0.000     -2.324e-05
144           0.5       0.000     -2.307e-05
145           0.5       0.000     -2.316e-05
146           0.5       0.000     -2.343e-05
147           0.5       0.000     -2.296e-05
148           0.5       0.000     -2.336e-05
149           0.5       0.000     -2.340e-05
150           0.5       0.000     -2.325e-05
151           0.5       0.000     -2.313e-05
152           0.5       0.000     -2.331e-05
153           0.5       0.000     -2.298e-05
154           0.5       0.000     -2.298e-05
155           0.5       0.000     -2.305e-05
156           0.5       0.000     -2.314e-05
157           0.5       0.000     -2.305e-05
158           0.5       0.000     -2.278e-05
159           0.5       0.000     -2.289e-05
160           0.5       0.000     -2.323e-05
161           0.5       0.000     -2.310e-05
162           0.5       0.000     -2.280e-05
163           0.5       0.000     -2.293e-05
164           0.5       0.000     -2.274e-05
165           0.5       0.000     -2.306e-05
166           0.5       0.000     -2.330e-05
167           0.5       0.000     -2.288e-05
168           0.5       0.000     -2.267e-05
169           0.5       0.000     -2.301e-05
170           0.5       0.000     -2.302e-05
171           0.5       0.000     -2.241e-05
172           0.5       0.000     -2.303e-05
173           0.5       0.000     -2.291e-05
174           0.6       0.000     -2.246e-05
175           0.6       0.000     -2.292e-05
176           0.6       0.000     -2.297e-05
177           0.6       0.000     -2.275e-05
178           0.6       0.000     -2.310e-05
179           0.6       0.000     -2.271e-05
180           0.6       0.000     -2.269e-05
181           0.6       0.000     -2.255e-05
182           0.6       0.000     -2.273e-05
183           0.6       0.000     -2.295e-05
184           0.6       0.000     -2.302e-05
185           0.6       0.000     -2.286e-05
186           0.6       0.000     -2.270e-05
187           0.6       0.000     -2.279e-05
188           0.6       0.000     -2.288e-05
189           0.6       0.000     -2.273e-05
190           0.6       0.000     -2.278e-05
191           0.6       0.000     -2.270e-05
192           0.6       0.000     -2.264e-05
193           0.6       0.000     -2.299e-05
194           0.6       0.000     -2.292e-05
195           0.6       0.000     -2.294e-05
196           0.6       0.000     -2.242e-05
197           0.6       0.000     -2.296e-05
198           0.6       0.000     -2.246e-05
199           0.6       0.000     -2.252e-05
200           0.6       0.000     -2.282e-05
201           0.6       0.000     -2.250e-05
202           0.6       0.000     -2.262e-05
203           0.6       0.000     -2.288e-05
204           0.6       0.000     -2.261e-05
205           0.7       0.000     -2.242e-05
206           0.7       0.000     -2.293e-05
207           0.7       0.000     -2.239e-05
208           0.7       0.000     -2.261e-05
209           0.7       0.000     -2.270e-05
210           0.7       0.000     -2.252e-05
211           0.7       0.000     -2.264e-05
212           0.7       0.000     -2.274e-05
213           0.7       0.000     -2.280e-05
214           0.7       0.000     -2.287e-05
215           0.7       0.000     -2.277e-05
216           0.7       0.000     -2.240e-05
217           0.7       0.000     -2.228e-05
218           0.7       0.000     -2.274e-05
219           0.7       0.000     -2.236e-05
220           0.7       0.000     -2.222e-05
221           0.7       0.000     -2.253e-05
222           0.7       0.000     -2.224e-05
223           0.7       0.000     -2.247e-05
224           0.7       0.000     -2.245e-05
225           0.7       0.000     -2.277e-05
226           0.7       0.000     -2.224e-05
227           0.7       0.000     -2.244e-05
228           0.7       0.000     -2.227e-05
229           0.7       0.000     -2.207e-05
230           0.7       0.000     -2.259e-05
231           0.7       0.000     -2.237e-05
232           0.7       0.000     -2.236e-05
233           0.7       0.000     -2.270e-05
234           0.7       0.000     -2.269e-05
235           0.7       0.000     -2.239e-05
236           0.8       0.000     -2.229e-05
237           0.8       0.000     -2.207e-05
238           0.8       0.000     -2.220e-05
239           0.8       0.000     -2.229e-05
240           0.8       0.000     -2.216e-05
241           0.8       0.000     -2.202e-05
242           0.8       0.000     -2.270e-05
243           0.8       0.000     -2.236e-05
244           0.8       0.000     -2.217e-05
245           0.8       0.000     -2.241e-05
246           0.8       0.000     -2.216e-05
247           0.8       0.000     -2.210e-05
248           0.8       0.000     -2.233e-05
249           0.8       0.000     -2.230e-05
250           0.8       0.000     -2.196e-05
251           0.8       0.000     -2.223e-05
252           0.8       0.000     -2.242e-05
253           0.8       0.000     -2.183e-05
254           0.8       0.000     -2.204e-05
255           0.8       0.000     -2.228e-05
256           0.8       0.000     -2.193e-05
257           0.8       0.000     -2.239e-05
258           0.8       0.000     -2.260e-05
259           0.8       0.000     -2.195e-05
260           0.8       0.000     -2.212e-05
261           0.8       0.000     -2.232e-05
262           0.8       0.000     -2.192e-05
263           0.8       0.000     -2.189e-05
264           0.8       0.000     -2.222e-05
265           0.8       0.000     -2.211e-05
266           0.8       0.000     -2.213e-05
267           0.9       0.000     -2.212e-05
268           0.9       0.000     -2.207e-05
269           0.9       0.000     -2.182e-05
270           0.9       0.000     -2.219e-05
271           0.9       0.000     -2.182e-05
272           0.9       0.000     -2.158e-05
273           0.9       0.000     -2.211e-05
274           0.9       0.000     -2.178e-05
275           0.9       0.000     -2.196e-05
276           0.9       0.000     -2.202e-05
277           0.9       0.000     -2.186e-05
278           0.9       0.000     -2.214e-05
279           0.9       0.000     -2.205e-05
280           0.9       0.000     -2.214e-05
281           0.9       0.000     -2.202e-05
282           0.9       0.000     -2.208e-05
283           0.9       0.000     -2.204e-05
284           0.9       0.000     -2.150e-05
285           0.9       0.000     -2.210e-05
286           0.9       0.000     -2.178e-05
287           0.9       0.000     -2.187e-05
288           0.9       0.000     -2.189e-05
289           0.9       0.000     -2.187e-05
290           0.9       0.000     -2.177e-05
291           0.9       0.000     -2.181e-05
292           0.9       0.000     -2.174e-05
293           0.9       0.000     -2.198e-05
294           0.9       0.000     -2.186e-05
295           0.9       0.000     -2.203e-05
296           0.9       0.000     -2.170e-05
297           0.9       0.000     -2.183e-05
298           0.9       0.000     -2.199e-05
299           1.0       0.000     -2.205e-05
300           1.0       0.000     -2.193e-05
301           1.0       0.000     -2.188e-05
302           1.0       0.000     -2.210e-05
303           1.0       0.000     -2.191e-05
304           1.0       0.000     -2.178e-05
305           1.0       0.000     -2.162e-05
306           1.0       0.000     -2.168e-05
307           1.0       0.000     -2.181e-05
308           1.0       0.000     -2.147e-05
309           1.0       0.000     -2.184e-05
310           1.0       0.000     -2.175e-05
311           1.0       0.000     -2.142e-05
312           1.0       0.000     -2.205e-05
313           1.0       0.000     -1.983e-05
314           1.0       0.002     -4.809e-06
315           1.0       0.003      3.463e-06
316           1.0       0.005      1.118e-05
317           1.0       0.006      1.688e-05
318           1.0       0.008      2.083e-05
319           1.0       0.010      2.394e-05
320           1.0       0.011      2.653e-05
321           1.0       0.013      2.844e-05
322           1.0       0.014      3.026e-05
323           1.0       0.016      3.153e-05
324           1.0       0.018      3.269e-05
325           1.0       0.019      3.399e-05
326           1.0       0.021      3.467e-05
327           1.0       0.022      3.538e-05
328           1.0       0.024      3.649e-05
329           1.0       0.026      3.722e-05
330           1.1       0.027      3.777e-05
331           1.1       0.029      3.849e-05
332           1.1       0.030      3.943e-05
333           1.1       0.032      4.007e-05
334           1.1       0.034      4.085e-05
335           1.1       0.035      4.131e-05
336           1.1       0.037      4.216e-05
337           1.1       0.038      4.286e-05
338           1.1       0.040      4.346e-05
339           1.1       0.042      4.430e-05
340           1.1       0.043      4.507e-05
341           1.1       0.045      4.621e-05
342           1.1       0.046      4.721e-05
343           1.1       0.048      4.799e-05
344           1.1       0.050      4.885e-05
345           1.1       0.051      5.046e-05
346           1.1       0.053      5.093e-05
347           1.1       0.054      5.235e-05
348           1.1       0.056      5.334e-05
349           1.1       0.058      5.414e-05
350           1.1       0.059      5.559e-05
351           1.1       0.061      5.702e-05
352           1.1       0.062      5.780e-05
353           1.1       0.064      5.977e-05
354           1.1       0.066      6.093e-05
355           1.1       0.067      6.242e-05
356           1.1       0.069      6.437e-05
357           1.1       0.070      6.564e-05
358           1.1       0.072      6.742e-05
359           1.1       0.074      6.969e-05
360           1.1       0.075      7.110e-05
361           1.2       0.077      7.288e-05
362           1.2       0.078      7.530e-05
363           1.2       0.080      7.721e-05
364           1.2       0.082      7.962e-05
365           1.2       0.083      8.195e-05
366           1.2       0.085      8.450e-05
367           1.2       0.086      8.661e-05
368           1.2       0.088      8.947e-05
369           1.2       0.090      9.178e-05
370           1.2       0.091      9.436e-05
371           1.2       0.093      9.699e-05
372           1.2       0.094      1.003e-04
373           1.2       0.096      1.032e-04
374           1.2       0.098      1.062e-04
375           1.2       0.099      1.094e-04
376           1.2       0.101      1.128e-04
377           1.2       0.102      1.162e-04
378           1.2       0.104      1.194e-04
379           1.2       0.106      1.229e-04
380           1.2       0.107      1.263e-04
381           1.2       0.109      1.303e-04
382           1.2       0.110      1.340e-04
383           1.2       0.112      1.379e-04
384           1.2       0.114      1.420e-04
385           1.2       0.115      1.459e-04
386           1.2       0.117      1.498e-04
387           1.2       0.118      1.542e-04
388           1.2       0.120      1.584e-04
389           1.2       0.122      1.629e-04
390           1.2       0.123      1.674e-04
391           1.2       0.125      1.720e-04
392           1.3       0.126      1.765e-04
393           1.3       0.128      1.814e-04
394           1.3       0.130      1.860e-04
395           1.3       0.131      1.905e-04
396           1.3       0.133      1.955e-04
397           1.3       0.134      2.003e-04
398           1.3       0.136      2.053e-04
399           1.3       0.138      2.107e-04
400           1.3       0.139      2.157e-04
401           1.3       0.141      2.208e-04
402           1.3       0.142      2.259e-04
403           1.3       0.144      2.313e-04
404           1.3       0.146      2.363e-04
405           1.3       0.147      2.416e-04
406           1.3       0.149      2.470e-04
407           1.3       0.150      2.529e-04
408           1.3       0.152      2.587e-04
409           1.3       0.154      2.633e-04
410           1.3       0.155      2.691e-04
411           1.3       0.157      2.747e-04
412           1.3       0.158      2.799e-04
413           1.3       0.160      2.858e-04
414           1.3       0.162      2.915e-04
415           1.3       0.163      2.967e-04
416           1.3       0.165      3.024e-04
417           1.3       0.166      3.079e-04
418           1.3       0.168      3.134e-04
419           1.3       0.170      3.190e-04
420           1.3       0.171      3.243e-04
421           1.3       0.173      3.298e-04
422           1.3       0.174      3.352e-04
423           1.3       0.176      3.412e-04
424           1.4       0.178      3.459e-04
425           1.4       0.179      3.516e-04
426           1.4       0.181      3.570e-04
427           1.4       0.182      3.622e-04
428           1.4       0.184      3.675e-04
429           1.4       0.186      3.727e-04
430           1.4       0.187      3.775e-04
431           1.4       0.189      3.825e-04
432           1.4       0.190      3.879e-04
433           1.4       0.192      3.924e-04
434           1.4       0.194      3.970e-04
435           1.4       0.195      4.018e-04
436           1.4       0.197      4.063e-04
437           1.4       0.198      4.111e-04
438           1.4       0.200      4.157e-04
439           1.4       0.202      4.205e-04
440           1.4       0.203      4.239e-04
441           1.4       0.205      4.279e-04
442           1.4       0.206      4.317e-04
443           1.4       0.208      4.353e-04
444           1.4       0.210      4.392e-04
445           1.4       0.211      4.424e-04
446           1.4       0.213      4.456e-04
447           1.4       0.214      4.491e-04
448           1.4       0.216      4.515e-04
449           1.4       0.218      4.545e-04
450           1.4       0.219      4.573e-04
451           1.4       0.221      4.595e-04
452           1.4       0.222      4.616e-04
453           1.4       0.224      4.640e-04
454           1.4       0.226      4.655e-04
455           1.5       0.227      4.669e-04
456           1.5       0.229      4.685e-04
457           1.5       0.230      4.696e-04
458           1.5       0.232      4.703e-04
459           1.5       0.234      4.714e-04
460           1.5       0.235      4.718e-04
461           1.5       0.237      4.722e-04
462           1.5       0.238      4.722e-04
463           1.5       0.240      4.718e-04
464           1.5       0.242      4.713e-04
465           1.5       0.243      4.707e-04
466           1.5       0.245      4.696e-04
467           1.5       0.246      4.688e-04
468           1.5       0.248      4.672e-04
469           1.5       0.250      4.660e-04
470           1.5       0.251      4.637e-04
471           1.5       0.253      4.622e-04
472           1.5       0.254      4.600e-04
473           1.5       0.256      4.569e-04
474           1.5       0.258      4.545e-04
475           1.5       0.259      4.524e-04
476           1.5       0.261      4.490e-04
477           1.5       0.262      4.467e-04
478           1.5       0.264      4.433e-04
479           1.5       0.266      4.397e-04
480           1.5       0.267      4.370e-04
481           1.5       0.269      4.332e-04
482           1.5       0.270      4.300e-04
483           1.5       0.272      4.266e-04
484           1.5       0.274      4.228e-04
485           1.5       0.275      4.193e-04
486           1.6       0.277      4.152e-04
487           1.6       0.278      4.117e-04
488           1.6       0.280      4.077e-04
489           1.6       0.282      4.039e-04
490           1.6       0.283      4.007e-04
491           1.6       0.285      3.966e-04
492           1.6       0.286      3.930e-04
493           1.6       0.288      3.896e-04
494           1.6       0.290      3.858e-04
495           1.6       0.291      3.824e-04
496           1.6       0.293      3.790e-04
497           1.6       0.294      3.758e-04
498           1.6       0.296      3.721e-04
499           1.6       0.298      3.690e-04
500           1.6       0.299      3.658e-04
501           1.6       0.301      3.618e-04
502           1.6       0.302      3.596e-04
503           1.6       0.304      3.564e-04
504           1.6       0.306      3.536e-04
505           1.6       0.307      3.507e-04
506           1.6       0.309      3.479e-04
507           1.6       0.310      3.453e-04
508           1.6       0.312      3.423e-04
509           1.6       0.314      3.396e-04
510           1.6       0.315      3.368e-04
511           1.6       0.317      3.346e-04
512           1.6       0.318      3.321e-04
513           1.6       0.320      3.295e-04
514           1.6       0.322      3.276e-04
515           1.6       0.323      3.249e-04
516           1.6       0.325      3.228e-04
517           1.7       0.326      3.208e-04
518           1.7       0.328      3.184e-04
519           1.7       0.330      3.169e-04
520           1.7       0.331      3.149e-04
521           1.7       0.333      3.129e-04
522           1.7       0.334      3.110e-04
523           1.7       0.336      3.092e-04
524           1.7       0.338      3.076e-04
525           1.7       0.339      3.053e-04
526           1.7       0.341      3.038e-04
527           1.7       0.342      3.024e-04
528           1.7       0.344      3.007e-04
529           1.7       0.346      2.988e-04
530           1.7       0.347      2.976e-04
531           1.7       0.349      2.959e-04
532           1.7       0.350      2.948e-04
533           1.7       0.352      2.933e-04
534           1.7       0.354      2.914e-04
535           1.7       0.355      2.904e-04
536           1.7       0.357      2.894e-04
537           1.7       0.358      2.878e-04
538           1.7       0.360      2.864e-04
539           1.7       0.362      2.855e-04
540           1.7       0.363      2.840e-04
541           1.7       0.365      2.827e-04
542           1.7       0.366      2.821e-04
543           1.7       0.368      2.807e-04
544           1.7       0.370      2.795e-04
545           1.7       0.371      2.785e-04
546           1.7       0.373      2.775e-04
547           1.7       0.374      2.767e-04
548           1.7       0.376      2.759e-04
549           1.8       0.378      2.742e-04
550           1.8       0.379      2.735e-04
551           1.8       0.381      2.726e-04
552           1.8       0.382      2.714e-04
553           1.8       0.384      2.706e-04
554           1.8       0.386      2.698e-04
555           1.8       0.387      2.687e-04
556           1.8       0.389      2.679e-04
557           1.8       0.390      2.672e-04
558           1.8       0.392      2.660e-04
559           1.8       0.394      2.651e-04
560           1.8       0.395      2.649e-04
561           1.8       0.397      2.637e-04
562           1.8       0.398      2.627e-04
563           1.8       0.400      2.625e-04
564           1.8       0.402      2.612e-04
565           1.8       0.403      2.606e-04
566           1.8       0.405      2.597e-04
567           1.8       0.406      2.590e-04
568           1.8       0.408      2.580e-04
569           1.8       0.410      2.576e-04
570           1.8       0.411      2.571e-04
571           1.8       0.413      2.559e-04
572           1.8       0.414      2.557e-04
573           1.8       0.416      2.548e-04
574           1.8       0.418      2.539e-04
575           1.8       0.419      2.539e-04
576           1.8       0.421      2.528e-04
577           1.8       0.422      2.520e-04
578           1.8       0.424      2.517e-04
579           1.8       0.426      2.507e-04
580           1.9       0.427      2.500e-04
581           1.9       0.429      2.494e-04
582           1.9       0.430      2.491e-04
583           1.9       0.432      2.478e-04
584           1.9       0.434      2.478e-04
585           1.9       0.435      2.470e-04
586           1.9       0.437      2.458e-04
587           1.9       0.438      2.456e-04
588           1.9       0.440      2.449e-04
589           1.9       0.442      2.439e-04
590           1.9       0.443      2.439e-04
591           1.9       0.445      2.432e-04
592           1.9       0.446      2.419e-04
593           1.9       0.448      2.415e-04
594           1.9       0.450      2.412e-04
595           1.9       0.451      2.399e-04
596           1.9       0.453      2.396e-04
597           1.9       0.454      2.390e-04
598           1.9       0.456      2.379e-04
599           1.9       0.458      2.379e-04
600           1.9       0.459      2.370e-04
601           1.9       0.461      2.365e-04
602           1.9       0.462      2.358e-04
603           1.9       0.464      2.350e-04
604           1.9       0.466      2.342e-04
605           1.9       0.467      2.336e-04
606           1.9       0.469      2.333e-04
607           1.9       0.470      2.320e-04
608           1.9       0.472      2.316e-04
609           1.9       0.474      2.309e-04
610           1.9       0.475      2.299e-04
611           2.0       0.477      2.294e-04
612           2.0       0.478      2.290e-04
613           2.0       0.480      2.277e-04
614           2.0       0.482      2.273e-04
615           2.0       0.483      2.266e-04
616           2.0       0.485      2.257e-04
617           2.0       0.486      2.250e-04
618           2.0       0.488      2.242e-04
619           2.0       0.490      2.234e-04
620           2.0       0.491      2.227e-04
621           2.0       0.493      2.221e-04
622           2.0       0.494      2.211e-04
623           2.0       0.496      2.205e-04
624           2.0       0.498      2.200e-04
625           2.0       0.499      2.189e-04
626           2.0       0.499      2.019e-04
627           2.0       0.498      1.895e-04
628           2.0       0.496      1.783e-04
629           2.0       0.494      1.703e-04
630           2.0       0.493      1.642e-04
631           2.0       0.491      1.581e-04
632           2.0       0.490      1.531e-04
633           2.0       0.488      1.488e-04
634           2.0       0.486      1.447e-04
635           2.0       0.485      1.410e-04
636           2.0       0.483      1.376e-04
637           2.0       0.482      1.339e-04
638           2.0       0.480      1.311e-04
639           2.0       0.478      1.285e-04
640           2.0       0.477      1.251e-04
641           2.0       0.475      1.228e-04
642           2.1       0.474      1.208e-04
643           2.1       0.472      1.180e-04
644           2.1       0.470      1.156e-04
645           2.1       0.469      1.136e-04
646           2.1       0.467      1.113e-04
647           2.1       0.466      1.096e-04
648           2.1       0.464      1.076e-04
649           2.1       0.462      1.055e-04
650           2.1       0.461      1.035e-04
651           2.1       0.459      1.015e-04
652           2.1       0.458      9.967e-05
653           2.1       0.456      9.790e-05
654           2.1       0.454      9.632e-05
655           2.1       0.453      9.491e-05
656           2.1       0.451      9.347e-05
657           2.1       0.450      9.178e-05
658           2.1       0.448      8.977e-05
659           2.1       0.446      8.879e-05
660           2.1       0.445      8.711e-05
661           2.1       0.443      8.588e-05
662           2.1       0.442      8.400e-05
663           2.1       0.440      8.294e-05
664           2.1       0.438      8.137e-05
665           2.1       0.437      7.962e-05
666           2.1       0.435      7.831e-05
667           2.1       0.434      7.758e-05
668           2.1       0.432      7.559e-05
669           2.1       0.430      7.463e-05
670           2.1       0.429      7.330e-05
671           2.1       0.427      7.193e-05
672           2.1       0.426      7.084e-05
673           2.1       0.424      6.932e-05
674           2.2       0.422      6.837e-05
675           2.2       0.421      6.722e-05
676           2.2       0.419      6.587e-05
677           2.2       0.418      6.471e-05
678           2.2       0.416      6.370e-05
679           2.2       0.414      6.244e-05
680           2.2       0.413      6.117e-05
681           2.2       0.411      6.050e-05
682           2.2       0.410      5.904e-05
683           2.2       0.408      5.756e-05
684           2.2       0.406      5.658e-05
685           2.2       0.405      5.562e-05
686           2.2       0.403      5.412e-05
687           2.2       0.402      5.358e-05
688           2.2       0.400      5.219e-05
689           2.2       0.398      5.075e-05
690           2.2       0.397      5.020e-05
691           2.2       0.395      4.895e-05
692           2.2       0.394      4.772e-05
693           2.2       0.392      4.686e-05
694           2.2       0.390      4.590e-05
695           2.2       0.389      4.437e-05
696           2.2       0.387      4.341e-05
697           2.2       0.386      4.219e-05
698           2.2       0.384      4.097e-05
699           2.2       0.382      4.002e-05
700           2.2       0.381      3.908e-05
701           2.2       0.379      3.796e-05
702           2.2       0.378      3.708e-05
703           2.2       0.376      3.554e-05
704           2.2       0.374      3.501e-05
705           2.3       0.373      3.354e-05
706           2.3       0.371      3.286e-05
707           2.3       0.370      3.132e-05
708           2.3       0.368      3.047e-05
709           2.3       0.366      3.002e-05
710           2.3       0.365      2.842e-05
711           2.3       0.363      2.719e-05
712           2.3       0.362      2.665e-05
713           2.3       0.360      2.506e-05
714           2.3       0.358      2.443e-05
715           2.3       0.357      2.322e-05
716           2.3       0.355      2.203e-05
717           2.3       0.354      2.069e-05
718           2.3       0.352      1.981e-05
719           2.3       0.350      1.868e-05
720           2.3       0.349      1.757e-05
721           2.3       0.347      1.659e-05
722           2.3       0.346      1.578e-05
723           2.3       0.344      1.448e-05
724           2.3       0.342      1.359e-05
725           2.3       0.341      1.216e-05
726           2.3       0.339      1.105e-05
727           2.3       0.338      1.018e-05
728           2.3       0.336      9.035e-06
729           2.3       0.334      7.687e-06
730           2.3       0.333      6.786e-06
731           2.3       0.331      5.645e-06
732           2.3       0.330      4.611e-06
733           2.3       0.328      3.871e-06
734           2.3       0.326      2.105e-06
735           2.3       0.325      1.265e-06
736           2.4       0.323      1.161e-07
737           2.4       0.322     -1.201e-06
738           2.4       0.320     -2.127e-06
739           2.4       0.318     -3.287e-06
740           2.4       0.317     -4.795e-06
741           2.4       0.315     -5.727e-06
742           2.4       0.314     -7.208e-06
743           2.4       0.312     -8.059e-06
744           2.4       0.310     -9.267e-06
745           2.4       0.309     -1.044e-05
746           2.4       0.307     -1.141e-05
747           2.4       0.306     -1.285e-05
748           2.4       0.304     -1.398e-05
749           2.4       0.302     -1.529e-05
750           2.4       0.301     -1.679e-05
751           2.4       0.299     -1.780e-05
752           2.4       0.298     -1.871e-05
753           2.4       0.296     -2.056e-05
754           2.4       0.294     -2.139e-05
755           2.4       0.293     -2.276e-05
756           2.4       0.291     -2.403e-05
757           2.4       0.290     -2.545e-05
758           2.4       0.288     -2.673e-05
759           2.4       0.286     -2.806e-05
760           2.4       0.285     -2.967e-05
761           2.4       0.283     -3.060e-05
762           2.4       0.282     -3.237e-05
763           2.4       0.280     -3.321e-05
764           2.4       0.278     -3.474e-05
765           2.4       0.277     -3.679e-05
766           2.4       0.275     -3.800e-05
767           2.5       0.274     -3.934e-05
768           2.5       0.272     -4.094e-05
769           2.5       0.270     -4.222e-05
770           2.5       0.269     -4.361e-05
771           2.5       0.267     -4.567e-05
772           2.5       0.266     -4.718e-05
773           2.5       0.264     -4.845e-05
774           2.5       0.262     -5.039e-05
775           2.5       0.261     -5.154e-05
776           2.5       0.259     -5.370e-05
777           2.5       0.258     -5.517e-05
778           2.5       0.256     -5.711e-05
779           2.5       0.254     -5.830e-05
780           2.5       0.253     -6.018e-05
781           2.5       0.251     -6.233e-05
782           2.5       0.250     -6.395e-05
783           2.5       0.248     -6.582e-05
784           2.5       0.246     -6.788e-05
